,comment,aggression,attack,attn_words
107,me why do you care you do not know me does helping me give you a feeling of self i cannot comprehend your human feelings of caring and why do you care,0.4799,0.3962,care a human you you
108,you are working under a misconception in real life you have no rights at all if i see you walking down the street and pull a gun out and shoot you dead your quoting the constitution is not going to stop the bullet rest assured that i have no intent to make a practical demonstration walk out into the forest and your inherent human rights to a hungry bear i've heard they're quite to long debates my point here is that the only rights you have are those granted to you by the human society within which you exist if you choose to operate within the norms of your society those rights are available and many people will defend them if you choose to work outside the boundaries hey whatever discuss it with the so the norms within which we operate are those of the society with which we choose to associate in this case it's wikipedia your don't exist your are down at the bottom of the screen your are determined regularly case by case and daily you can only decide whether this is the particular society where you want to be i'm not saying you should leave i'm just saying that you have to argue from within this society if you want things to change sorry for making your bar turn orange so often i'll stop now,0.4924,0.3827,are a you working life
109,i'm gay i love men,0.4565,0.4246,gay men i'm i love
110,your acts of vandalism on iran iraq war article have been reverted you are hereby warned to stop destroying the body of knowledge on this site but alas low lives like you are worthless and hopeless in extreme to understand what knowledge means you are just a of saddam who has survived the day,0.4877,0.3896,your vandalism acts of worthless
111,please edit this page with crap,0.4859,0.3927,crap with this please page
112,hey you better mind your tone bwilkins you don't have to sit in judgement of that it's between ron and myself if he minds my presence he could always say so himself i am not here to fight a war of i was in the middle of a discussion this is user page what's your problem if i want to discuss things with ron i will do what i feel like doing you don't tell me what to do i don't need your assistance now otherwise i would have visited your talk page not bwilkins i would advice you to not your nose in where you're ron is a capable administrator and presumably he can handle himself i really don't give a behind about what you found you leave me alone i don't care if your views are correct or not i don't care i am willing to talk to ron and anybody else but you,0.5051,0.3704,bwilkins don't better tone you
113,i was wondering the same thing for my user page either way i don't even understand why i was blocked in the first place other than that some idiot named seems to have a hard time dealing with defeat and reality,0.4819,0.3997,idiot i was the defeat
114,you don't give up on the pointless comments do you,0.4901,0.392,don't you pointless up give
115,many more gay types there are many more types of gay as gay bear bear bear gays more c www com www com www com chat,0.4578,0.4295,gay gay gay gays types
116,here is a free spam link for your stupid cops at wiki pedia hello this message is being sent to inform you that there is currently a discussion at wikipedia administrators' noticeboard regarding an issue with which you may have been involved thank you,0.4518,0.4385,stupid cops a is your
117,repeat where the hood where the hood where the hood at have that nigga in the cut where the wood at oh them niggaz up where the wolves at you better that if you pull that man cats don't know what it's gonna be with a dog like me d to the m to the x last i heard cowards was sex with the same sex i show no love empty out and throw more how you gonna explain born in a man even if we the beef i ain't ya hand i don't mess with for those to been to jail that's the cat with the aid on his lips and i can't deal with brother that think they only know how to be one way that's the dog i know how to get down know how to bite bite very little but i know how to fight fight i know how to chase a cat up in the tree man i'll give you cowards the business for me you crazy where the hood where the hood where the hood at have that nigga in the cut where the wood at oh them niggaz up where the wolves at you better that if you pull that once a song i come though guns is drawn are gone sons will from till dawn belongs to the dog on the street passed midnight look for 'em in the don't play with these cats cuz i ain't got to say to these cats for the mothers that really do love em please pray for these cats cuz i know they all is but i ain't got the patience don't want me no patience turn into more patience more to i c u cuz i see you get away with things a real wouldn't do where my dogs at right here see them niggaz right there get em boy right there that's how we do then this is for my dogs this is for my dogs yo where we at baby through the from then till now don't ask me how know that we roll like them and hit every block on the job where the hood where the hood where the hood at have that nigga in the cut where the wood at oh them niggaz up where the wolves at you better that if you pull that where the hood at,0.4932,0.3932,sex cowards sex a pull
118,ok please explain to me how is my opinion that you hate serbs a personal attack are you gonna block me again for making you cry,0.4739,0.4154,serbs a hate attack block
119,wow didn't mean to start a war sorry i've mentioned before how much i respect your work see above it seems you got caught in the war between those other two idiots,0.4728,0.4168,wow idiots mean a didn't
120,naked,0.4465,0.445,naked
121,the pigs in animal farm,0.4674,0.4234,pigs animal farm the in
122,need your help dear sikh historian i would request all you all to please help me in exposing sikh scholar who actually is an rss person pretending to be sikh please see below the kind of statements he makes to me wow wow so the truth is out you have spoken like a true hindu rss is that the way a scholar speaks wow my to him sikh scholars comments to me stupid dumb fu k my great great great great grandfather was singh the greatest of sikh its scum like you that needs to be executed you deserve execution you stupid dumb fu k everyone in my family over 500 members are sikhs we have been sikhs for over 300 years you dumb fu because you have insulted me and broken the teachings of the guru you deserve death you dumb fu sikh scholar talk my to him now i will be after you to expose all your rss gang pretending to be sikhs and being some kind of expert in sikh religion it my promise to you fake scholar he is being supported by few other rss members is one of them in wikipedia with regards to singh article here what i have mentioned is the truth and the ground and they are getting me blocked i would request you to please check on all history on singh article and our talks,0.4959,0.3955,your sikh scum stupid dumb
